STT,Ho va ten,Ma sinh vien,Chuyen can,Kiem tra giua ky,Diem BTL,Kiem tra cuoi ky,TBM
5302,Le Thu Lan,B22DCMR840,6.3,3.3,6.5,1.9,4.5
5303,Le Van Quang,B22DCKH924,9.6,2.0,7.2,9.9,7.2
5304,Doan Gia Phuc,B22DCVT396,9.3,0.3,1.3,4.3,3.8
5305,Ly Minh Thang,B22DCMR362,7.7,6.1,6.0,9.4,7.3
5306,Duong Xuan Bao,B22DCQT118,7.7,1.2,7.7,5.2,5.5
5307,Ly Thanh Yen,B22DCKH885,7.8,6.5,0.7,5.0,5.0
5308,Nguyen Ngoc Huy,B22DCKH240,9.2,4.0,9.0,1.3,5.9
5309,Vu Thu Phuong,B22DCQT411,8.1,1.1,8.4,8.3,6.5
5310,Ly Huu Nam,B22DCFT503,7.3,6.4,8.5,0.3,5.6
5311,Phan Thu Giang,B22DCKH229,7.4,1.4,8.0,3.0,5.0
5312,Hoang Dinh Yen,B22DCVT769,9.2,0.3,3.8,7.7,5.2
5313,Phan Cong Long,B22DCBC799,6.2,6.7,3.6,3.6,5.0
5314,Doan Duc Hung,B22DCMR588,7.9,5.9,7.5,7.7,7.2
5315,Doan Gia Vy,B22DCQT364,9.4,4.4,9.5,6.3,7.4
5316,Pham Van Binh,B22DCAT253,8.2,9.7,3.3,1.3,5.6
5317,Mai Minh Hoa,B22DCFT343,7.7,7.6,3.7,9.2,7.0
5318,Duong Cong Nam,B22DCMR090,6.1,2.9,7.0,3.2,4.8
5319,Ho Thanh Ngan,B22DCKH570,8.5,8.4,3.1,7.3,6.8
5320,Dinh Thi Long,B22DCKT442,9.8,7.0,1.5,3.3,5.4
5321,Bui Xuan Ngan,B22DCBC298,9.6,8.9,7.8,1.9,7.0
5322,Le Thanh Trang,B22DCVT307,8.3,9.8,4.4,0.0,5.6
5323,Pham Cong Ha,B22DCAT942,8.3,7.9,5.6,5.0,6.7
5324,Ta Gia Ly,B22DCKH972,8.6,1.3,7.2,1.7,4.7
5325,Phan Manh Huong,B22DCBC027,7.8,7.8,0.2,8.0,5.9
5326,Phan Manh Bao,B22DCCN977,9.9,2.9,7.4,4.6,6.2
5327,Hoang Thanh Binh,B22DCAT932,7.3,5.6,3.6,9.8,6.6
5328,Ho Quang Ngan,B22DCKT466,8.0,5.7,7.7,5.0,6.6
5329,Doan Quoc Ha,B22DCCN750,9.6,5.0,4.3,5.0,6.0
5330,Hoang Xuan Huong,B22DCCN962,7.4,7.5,9.8,7.2,8.0
5331,Dinh Manh Hai,B22DCKH289,6.8,7.4,5.9,4.7,6.2
5332,Do Huu Tu,B22DCFT475,7.3,5.1,8.4,2.2,5.7
5333,Duong Van Tam,B22DCKT549,8.4,9.8,4.2,7.6,7.5
5334,Vu Cong Linh,B22DCPT535,6.3,0.2,7.4,6.4,5.1
5335,Tran Thi Khanh,B22DCKH040,8.8,5.8,7.1,4.3,6.5
5336,Bui Manh Hai,B22DCBC266,8.6,3.1,8.0,6.2,6.5
5337,Mai Minh Son,B22DCBC420,6.9,9.2,8.9,3.3,7.1
5338,Vo Gia Anh,B22DCQT936,7.7,3.9,3.8,6.1,5.4
5339,Vu Dinh Son,B22DCAT832,8.1,4.7,7.1,9.8,7.4
5340,Pham Minh Phuc,B22DCFT796,6.2,1.1,9.7,0.4,4.3
5341,Ngo Bao Duy,B22DCCN625,9.4,2.7,8.5,5.0,6.4
5342,Ly Gia Linh,B22DCKT297,6.1,9.9,7.8,8.9,8.2
5343,Bui Quang Ha,B22DCFT106,9.3,1.6,6.4,4.7,5.5
5344,Nguyen Huu Thao,B22DCCN107,6.8,3.1,3.9,7.5,5.3
5345,Vo Ngoc Hoa,B22DCAT946,7.5,9.5,2.1,4.4,5.9
5346,Duong Van Nam,B22DCAT645,7.5,0.7,9.0,9.1,6.6
5347,Ho Ngoc Viet,B22DCCN197,6.4,9.1,6.7,0.5,5.7
5348,Vu Gia Phong,B22DCPT898,8.9,0.1,6.3,8.0,5.8
5349,Ta Huu Thao,B22DCVT432,8.0,4.8,6.3,0.4,4.9
5350,Duong Bao Mai,B22DCCN619,8.5,6.6,7.2,1.8,6.0
5351,Ho Thu Thang,B22DCCN377,9.9,0.1,5.3,5.3,5.2
5352,Dang Minh Nga,B22DCCN305,7.0,2.1,4.9,1.5,3.9
5353,Hoang Thanh Tam,B22DCVT106,8.2,4.5,2.9,3.0,4.7
5354,Nguyen Cong Thao,B22DCPT134,6.8,4.3,7.0,0.3,4.6
5355,Pham Thu Quang,B22DCVT452,7.0,4.7,8.1,8.4,7.0
5356,Duong Thu Phong,B22DCCN937,6.3,3.6,7.5,6.7,6.0
5357,Ta Dinh Phong,B22DCKT196,6.6,6.1,6.5,9.3,7.1
5358,Ho Xuan Nhi,B22DCCN430,8.9,7.5,8.7,6.6,7.9
5359,Ta Dinh Nga,B22DCKT240,8.1,0.6,4.3,8.3,5.3
5360,Dang Minh Ha,B22DCQT594,9.5,3.3,6.6,5.1,6.1
5361,Tran Thanh Dung,B22DCCN276,9.0,9.8,2.6,7.5,7.2
5362,Ngo Quang Tam,B22DCMR974,7.9,6.9,8.9,5.5,7.3
5363,Dang Thi Bao,B22DCPT539,8.1,6.4,0.3,1.3,4.0
5364,Vo Thi Hieu,B22DCKT404,9.0,2.0,3.8,5.7,5.1
5365,Tran Thu Phuc,B22DCCN710,6.0,1.8,0.0,6.4,3.5
5366,Doan Minh Ha,B22DCMR181,8.7,8.4,4.8,9.1,7.8
5367,Ta Duc Quan,B22DCFT527,6.9,4.2,3.6,9.6,6.1
5368,Ly Quang Mai,B22DCPT087,6.8,0.6,8.8,1.6,4.5
5369,Phan Bao Trang,B22DCBC238,6.9,3.2,6.4,3.3,5.0
5370,Ngo Huu Hoa,B22DCQT148,6.8,4.4,9.6,5.1,6.5
5371,Do Thi Huong,B22DCCN297,9.1,3.2,3.3,9.7,6.3
5372,Dang Thu Binh,B22DCKT578,9.6,8.6,6.5,1.9,6.6
5373,Dinh Thanh Lan,B22DCMR805,8.6,1.4,5.1,3.4,4.6
5374,Phan Minh Quan,B22DCKH302,9.6,2.2,0.1,5.1,4.2
5375,Do Duc Nhi,B22DCBC600,9.6,6.5,3.4,6.5,6.5
5376,Tran Manh Chau,B22DCVT410,9.0,2.6,0.9,8.4,5.2
5377,Nguyen Thu Dung,B22DCQT872,9.2,8.7,0.7,1.0,4.9
5378,Vo Duc Binh,B22DCVT874,6.7,6.0,3.2,6.5,5.6
5379,Vu Van Phong,B22DCKT273,9.8,2.1,1.5,8.2,5.4
5380,Dang Quang Tam,B22DCBC417,7.0,3.7,7.9,3.8,5.6
5381,Hoang Thi Ha,B22DCCN847,7.5,5.3,8.2,5.2,6.5
5382,Dinh Ngoc Duy,B22DCFT629,8.2,9.6,0.2,0.4,4.6
5383,Phan Bao Quang,B22DCCN799,7.8,4.5,4.5,2.4,4.8
5384,Ta Quang Thang,B22DCQT657,9.8,5.6,0.7,1.7,4.5
5385,Huynh Dinh Linh,B22DCAT798,7.1,1.5,8.9,9.1,6.7
5386,Vu Duc Nhi,B22DCAT090,8.5,7.8,8.8,7.6,8.2
5387,Duong Duc Nhi,B22DCFT240,9.0,2.1,3.7,7.0,5.5
5388,Ngo Dinh Bao,B22DCPT466,7.2,4.0,2.6,2.1,4.0
5389,Nguyen Bao Khanh,B22DCVT797,6.2,4.7,9.7,2.5,5.8
5390,Vu Gia Khanh,B22DCKT679,6.1,4.3,0.3,7.8,4.6
5391,Do Cong An,B22DCAT394,6.7,2.6,5.5,7.9,5.7
5392,Dang Thi Tam,B22DCKH211,9.3,7.7,0.2,7.5,6.2
5393,Pham Thu Nam,B22DCMR860,8.3,4.1,8.8,2.2,5.9
5394,Nguyen Thanh Tam,B22DCKH786,9.6,4.8,0.1,1.5,4.0
5395,Nguyen Bao Minh,B22DCFT010,9.7,5.3,3.0,4.7,5.7
5396,Do Dinh Trang,B22DCFT909,6.9,2.1,5.0,7.7,5.4
5397,Ho Thanh Thao,B22DCFT861,7.9,9.7,1.0,9.2,7.0
5398,Ly Quang Hung,B22DCBC602,8.7,8.1,2.1,1.0,5.0
5399,Dinh Huu Binh,B22DCCN313,7.4,2.5,7.6,8.3,6.5
5400,Bui Xuan Ha,B22DCQT483,7.1,2.9,8.0,3.6,5.4
5401,Ly Huu Nam,B22DCPT822,8.5,1.7,2.9,8.7,5.4
5402,Ngo Bao Linh,B22DCFT894,7.1,4.0,1.0,0.8,3.2
5403,Do Bao Huy,B22DCBC242,9.5,3.9,4.8,5.9,6.0
5404,Duong Dinh Hung,B22DCAT006,6.4,7.6,9.2,1.0,6.0
5405,Ngo Thu Phong,B22DCPT496,8.4,7.0,9.7,0.2,6.3
5406,Do Minh Quan,B22DCVT390,6.5,6.5,4.7,4.7,5.6
5407,Vu Manh Son,B22DCAT783,9.5,5.5,6.0,3.7,6.2
5408,Vo Thi Hieu,B22DCPT050,7.5,8.2,5.5,6.0,6.8
5409,Duong Huu Lan,B22DCCN528,8.2,7.8,5.0,8.4,7.3
5410,Pham Van Son,B22DCAT815,8.9,8.9,2.7,3.6,6.0
5411,Duong Quoc Thao,B22DCCN726,7.6,2.0,3.8,2.7,4.0
5412,Le Thi Tu,B22DCPT501,7.0,3.8,4.7,6.6,5.5
5413,Dinh Minh Tu,B22DCBC985,6.5,5.9,9.0,9.8,7.8
5414,Huynh Dinh Long,B22DCMR713,8.1,10.0,3.9,4.6,6.7
5415,Phan Quoc Phuong,B22DCMR757,6.6,7.3,5.9,1.9,5.4
5416,Bui Thanh Mai,B22DCKT596,6.5,8.0,3.9,1.8,5.0
5417,Mai Minh Nga,B22DCKT489,8.1,2.6,7.7,3.9,5.6
5418,Vu Ngoc Chau,B22DCCN331,7.9,3.5,2.3,7.9,5.4
5419,Dinh Quang Thao,B22DCAT775,7.2,3.5,0.7,2.3,3.4
5420,Dang Cong Huong,B22DCCN152,7.3,4.3,5.0,7.8,6.1
5421,Tran Minh Minh,B22DCMR957,7.2,0.6,4.3,3.0,3.8
5422,Vo Quoc Khanh,B22DCKH308,6.6,7.7,6.0,6.3,6.7
5423,Bui Huu Anh,B22DCAT087,6.1,7.2,0.4,9.2,5.7
5424,Nguyen Quang Hoa,B22DCKT074,9.4,1.1,4.5,5.3,5.1
5425,Ngo Huu Vy,B22DCKT121,8.5,2.9,6.6,7.9,6.5
5426,Bui Huu Trang,B22DCAT847,9.6,6.6,1.2,7.4,6.2
5427,Duong Cong Duy,B22DCKT457,6.0,0.8,4.8,9.5,5.3
5428,Nguyen Bao Linh,B22DCCN512,6.6,0.8,7.1,8.0,5.6
5429,Bui Minh Nhi,B22DCQT605,7.0,5.4,3.4,7.3,5.8
5430,Do Manh Phuong,B22DCVT059,7.1,9.2,7.3,2.7,6.6
5431,Vo Dinh Phong,B22DCBC854,8.2,6.0,3.8,1.7,4.9
5432,Huynh Van Thang,B22DCQT184,7.4,3.3,8.6,1.4,5.2
5433,Phan Gia Hoa,B22DCPT547,8.0,8.2,2.1,5.6,6.0
5434,Le Bao An,B22DCCN881,7.1,7.3,7.4,0.8,5.6
5435,Huynh Quoc Tu,B22DCBC930,6.9,2.0,1.0,1.9,3.0
5436,Pham Manh Anh,B22DCVT885,7.8,3.5,2.4,9.2,5.7
5437,Phan Ngoc Phuc,B22DCKT414,8.0,1.4,10.0,9.9,7.3
5438,Pham Cong Huong,B22DCFT333,7.9,6.0,2.3,8.3,6.1
5439,Bui Quoc Son,B22DCFT614,7.8,1.9,1.0,3.9,3.6
5440,Doan Manh Yen,B22DCKT539,9.8,5.9,5.6,4.8,6.5
5441,Huynh Bao Yen,B22DCVT891,6.8,7.0,1.3,7.8,5.7
5442,Dang Manh Tuan,B22DCKH507,7.4,3.5,5.8,0.5,4.3
5443,Mai Quoc Nga,B22DCVT828,8.7,2.5,0.1,1.0,3.1
5444,Nguyen Quoc Tu,B22DCBC440,9.7,0.9,7.9,8.3,6.7
5445,Tran Gia Binh,B22DCPT679,6.2,2.3,2.8,5.4,4.2
5446,Ta Dinh Bao,B22DCCN840,6.6,9.0,8.8,3.6,7.0
5447,Vu Quang Mai,B22DCPT729,6.1,0.1,7.1,4.8,4.5
5448,Doan Minh Lan,B22DCKT123,9.6,0.6,2.9,7.2,5.1
5449,Le Ngoc Hung,B22DCKH923,9.0,5.9,8.0,1.7,6.1
5450,Ly Xuan Ngan,B22DCKT426,6.5,4.2,4.8,2.4,4.5
5451,Dinh Thi Nga,B22DCKH521,9.9,2.4,6.0,4.7,5.8
5452,Doan Bao Hoa,B22DCKH183,9.9,0.1,7.7,2.5,5.0
5453,Mai Van Lan,B22DCMR348,9.8,2.7,4.8,3.0,5.1
5454,Pham Thanh Son,B22DCBC070,9.4,7.4,5.0,6.9,7.2
5455,Ngo Duc Quan,B22DCVT340,6.7,9.6,9.1,6.4,7.9
5456,Mai Bao Tam,B22DCVT849,8.4,7.4,7.6,2.8,6.5
5457,Le Minh Phong,B22DCPT871,9.0,9.0,7.6,5.5,7.8
5458,Le Quang Tam,B22DCMR193,7.2,7.9,6.4,1.7,5.8
5459,Vu Van Linh,B22DCQT988,6.1,0.5,9.7,2.8,4.8
5460,Bui Thanh Vy,B22DCFT862,7.2,2.6,3.5,1.7,3.8
5461,Dinh Quang Chau,B22DCPT594,7.6,0.7,4.0,8.9,5.3
5462,Vo Thi Chi,B22DCQT756,7.9,1.5,8.2,8.9,6.6
5463,Hoang Van Thao,B22DCMR415,7.3,0.7,8.1,7.0,5.8
5464,Tran Cong Ly,B22DCKT012,6.2,4.3,1.6,7.4,4.9
5465,Pham Van Ngan,B22DCKH077,6.2,8.5,4.8,6.8,6.6
5466,Vu Gia Nam,B22DCFT376,8.7,7.2,5.4,1.2,5.6
5467,Le Manh Huy,B22DCMR119,7.0,9.7,1.1,4.4,5.6
5468,Pham Huu Huong,B22DCAT964,7.3,1.8,1.8,0.5,2.9
5469,Do Manh Hung,B22DCBC350,7.9,4.3,1.2,5.7,4.8
5470,Vu Huu Ha,B22DCAT476,6.9,1.1,7.7,5.0,5.2
5471,Ta Quoc Hoa,B22DCKT519,8.2,2.5,5.7,8.4,6.2
5472,Tran Minh Quang,B22DCQT588,7.8,1.7,5.2,1.9,4.1
5473,Vo Bao An,B22DCFT388,7.4,1.8,5.3,2.3,4.2
5474,Nguyen Thu An,B22DCMR932,9.8,8.3,3.4,2.3,6.0
5475,Dinh Minh Ngoc,B22DCQT741,8.8,0.3,0.6,6.7,4.1
5476,Bui Duc Huy,B22DCMR164,7.3,6.7,0.9,7.1,5.5
5477,Nguyen Minh Huong,B22DCKT429,9.2,1.7,1.5,1.7,3.5
5478,Pham Thanh Ha,B22DCVT085,9.8,4.4,7.6,3.8,6.4
5479,Hoang Van Bao,B22DCKT153,8.7,9.6,4.7,4.6,6.9
5480,Ly Cong Quang,B22DCKH888,7.5,4.3,6.8,9.4,7.0
5481,Pham Van Hoa,B22DCPT979,7.7,0.5,3.8,8.8,5.2
5482,Ho Thanh Son,B22DCFT518,8.9,9.5,0.5,9.6,7.1
5483,Pham Dinh Tuan,B22DCKH287,7.9,6.6,0.0,2.2,4.2
5484,Dinh Thu Nhi,B22DCVT200,6.9,2.1,6.0,7.6,5.7
5485,Dinh Gia An,B22DCKT080,7.5,7.6,9.5,1.3,6.5
5486,Hoang Thi Long,B22DCQT799,8.0,1.8,2.1,7.1,4.8
5487,Le Xuan Vy,B22DCMR963,6.8,1.0,4.8,0.7,3.3
5488,Le Duc Phuc,B22DCKT319,9.8,2.0,7.8,5.3,6.2
5489,Mai Bao Tu,B22DCCN093,6.4,5.5,1.7,1.5,3.8
5490,Dang Thi Phuc,B22DCAT863,7.6,4.8,0.2,8.2,5.2
5491,Doan Van Chau,B22DCCN707,9.0,1.3,3.1,1.9,3.8
5492,Ly Huu Hai,B22DCKH690,10.0,2.6,6.9,8.1,6.9
5493,Duong Thu Duy,B22DCBC482,7.6,2.4,4.1,8.5,5.7
5494,Duong Bao Khanh,B22DCKT794,7.9,8.8,1.9,4.0,5.7
5495,Mai Van Nam,B22DCCN284,8.9,1.4,4.5,2.2,4.2
5496,Nguyen Xuan Chi,B22DCBC694,8.7,0.6,5.0,8.3,5.7
5497,Ly Huu Quang,B22DCFT148,6.4,2.7,6.0,1.5,4.2
5498,Doan Van Giang,B22DCVT755,7.2,0.2,7.9,1.3,4.2
5499,Bui Gia Long,B22DCCN362,8.1,9.8,6.1,6.1,7.5
5500,Vo Bao Ly,B22DCFT478,7.7,0.4,3.3,5.3,4.2
5501,Ngo Duc Hieu,B22DCVT694,7.0,2.6,1.9,0.3,3.0
5502,Duong Manh Linh,B22DCKT568,7.7,5.4,4.7,9.0,6.7
5503,Ho Gia Trang,B22DCQT153,9.3,2.4,8.7,9.4,7.4
5504,Le Huu Ngan,B22DCMR824,6.8,1.4,9.4,3.5,5.3
5505,Nguyen Huu Phong,B22DCKH207,8.6,6.9,3.4,0.9,4.9
5506,Dinh Thi Hoa,B22DCBC667,6.2,1.2,5.3,2.5,3.8
5507,Bui Duc Phuc,B22DCMR624,6.8,6.1,7.8,2.0,5.7
5508,Huynh Bao Minh,B22DCVT561,7.3,5.7,3.9,3.5,5.1
5509,Vu Minh Huong,B22DCAT905,7.9,5.0,8.3,4.4,6.4
5510,Vu Quoc Lan,B22DCQT207,6.5,6.7,7.4,2.1,5.7
5511,Phan Ngoc Anh,B22DCAT177,6.3,2.8,1.0,5.7,4.0
5512,Huynh Gia Tam,B22DCCN643,8.2,4.6,7.4,10.0,7.5
5513,Nguyen Thi Tu,B22DCBC035,9.1,9.6,7.5,5.9,8.0
5514,Doan Thanh Dung,B22DCFT015,7.7,7.7,3.9,9.8,7.3
5515,Dinh Thu Thao,B22DCVT274,8.8,9.6,5.8,2.6,6.7
5516,Ho Thi Chi,B22DCQT132,8.7,2.3,1.1,4.1,4.0
5517,Ngo Gia Vy,B22DCBC418,9.4,8.7,2.5,9.6,7.6
5518,Vu Huu Huong,B22DCFT344,8.2,5.4,9.0,1.1,5.9
5519,Pham Thi Giang,B22DCCN883,9.6,3.5,4.8,9.4,6.8
5520,Vo Quoc Khanh,B22DCKT999,6.3,5.8,6.2,7.5,6.5
5521,Vo Dinh Quang,B22DCAT564,8.4,5.0,8.3,5.7,6.9
5522,Dinh Cong Hieu,B22DCMR861,6.6,7.3,6.7,3.1,5.9
5523,Ta Thanh Long,B22DCVT529,7.4,7.3,8.6,2.4,6.4
5524,Ngo Gia Bao,B22DCBC763,8.3,4.2,9.8,0.4,5.7
5525,Ta Thu Minh,B22DCPT362,8.6,8.6,9.7,8.6,8.9
5526,Bui Thi Dung,B22DCVT434,7.5,0.5,3.9,7.7,4.9
5527,Ta Duc Tam,B22DCCN405,9.1,9.6,7.7,6.4,8.2
5528,Mai Quang Hoa,B22DCQT606,7.2,1.5,6.8,0.6,4.0
5529,Mai Xuan Tam,B22DCAT477,6.6,6.7,1.6,0.3,3.8
5530,Bui Thu Ha,B22DCKT998,9.2,3.1,5.5,2.8,5.1
5531,Duong Gia Son,B22DCKT520,7.6,1.8,5.6,5.3,5.1
5532,Nguyen Manh Phuong,B22DCKT930,6.1,7.2,4.2,3.1,5.2
5533,Vu Thi Son,B22DCVT503,7.8,3.5,3.9,7.0,5.6
5534,Huynh Dinh Hai,B22DCBC054,9.3,8.5,6.4,8.4,8.2
5535,Do Gia Bao,B22DCPT120,8.0,9.9,4.4,8.5,7.7
5536,Ngo Quoc Yen,B22DCVT004,6.5,7.9,5.3,3.7,5.8
5537,Do Gia Khanh,B22DCVT344,6.5,9.6,0.2,4.5,5.2
5538,Tran Thi Ngoc,B22DCVT541,7.0,4.4,6.5,8.3,6.5
5539,Pham Thi Hoa,B22DCKT397,7.4,7.4,10.0,3.7,7.1
5540,Do Duc Viet,B22DCAT145,7.3,7.7,7.3,1.8,6.0
5541,Ta Thu Anh,B22DCMR699,8.3,0.5,0.7,2.2,2.9
5542,Phan Gia Yen,B22DCBC516,9.5,0.2,5.1,9.5,6.1
5543,Mai Quang Viet,B22DCKH391,8.2,8.3,1.4,2.3,5.0
5544,Ta Quoc Duy,B22DCKH903,8.9,6.5,5.6,3.8,6.2
5545,Dang Thu Phuong,B22DCBC356,8.9,1.6,0.8,4.7,4.0
5546,Mai Minh Vy,B22DCFT795,8.0,5.3,0.2,2.2,3.9
5547,Ly Xuan Vy,B22DCQT662,9.3,2.5,5.5,5.7,5.8
5548,Le Huu Duy,B22DCCN264,7.4,0.8,8.4,8.5,6.3
5549,Nguyen Gia Tu,B22DCAT436,8.9,9.1,0.1,9.0,6.8
5550,Doan Duc Chi,B22DCQT925,9.7,0.6,2.2,3.0,3.9
5551,Duong Quoc Trung,B22DCVT261,10.0,8.6,2.3,6.3,6.8
5552,Dinh Huu Thao,B22DCQT644,9.4,1.2,7.3,0.6,4.6
5553,Vo Manh Hai,B22DCBC014,9.8,7.7,7.7,8.9,8.5
5554,Phan Minh Anh,B22DCPT218,9.9,1.0,7.5,7.1,6.4
5555,Pham Duc Dung,B22DCKT476,8.5,8.1,8.5,0.1,6.3
5556,Ngo Gia Yen,B22DCKH793,8.5,0.5,9.6,7.2,6.5
5557,Doan Bao Thao,B22DCAT504,9.7,1.2,7.7,8.7,6.8
5558,Duong Quoc Huy,B22DCPT812,7.1,0.8,3.6,9.1,5.2
5559,Do Xuan Nga,B22DCKH586,8.2,7.7,5.5,2.7,6.0
5560,Ngo Van Thao,B22DCFT985,8.6,6.7,9.7,0.3,6.3
5561,Nguyen Dinh An,B22DCVT960,9.6,6.3,1.3,7.3,6.1
5562,Vu Xuan Tuan,B22DCVT020,9.0,6.1,0.5,8.6,6.0
5563,Le Quang Phuong,B22DCMR616,6.8,6.7,3.5,3.9,5.2
5564,Dang Minh Huy,B22DCBC144,8.4,2.5,6.7,2.9,5.1
5565,Pham Thu Binh,B22DCKT257,6.8,7.3,5.3,5.7,6.3
5566,Doan Manh Dung,B22DCCN974,8.6,7.0,1.3,5.4,5.6
5567,Doan Bao Khanh,B22DCAT416,8.4,2.2,6.2,6.7,5.9
5568,Huynh Xuan Phuong,B22DCVT192,10.0,5.8,8.7,5.3,7.5
5569,Huynh Manh Thang,B22DCVT894,6.4,7.9,2.4,3.9,5.1
5570,Dang Ngoc Viet,B22DCFT056,8.8,2.6,1.0,7.6,5.0
5571,Mai Cong Ngoc,B22DCMR577,6.1,3.5,4.8,8.9,5.8
5572,Dang Huu Quan,B22DCMR813,8.8,8.9,6.6,0.7,6.3
5573,Ta Huu Thang,B22DCKT583,9.4,4.6,8.3,10.0,8.1
5574,Duong Cong Hung,B22DCAT897,6.2,6.1,9.3,5.2,6.7
5575,Doan Bao Linh,B22DCPT490,9.4,8.3,2.5,2.3,5.6
5576,Tran Van Ngan,B22DCVT420,7.1,2.6,0.5,9.7,5.0
5577,Huynh Thi Huy,B22DCPT049,8.5,5.8,4.5,7.2,6.5
5578,Vo Huu Huong,B22DCBC320,9.9,7.0,6.1,8.1,7.8
5579,Le Duc Nga,B22DCQT413,7.7,2.0,8.3,1.5,4.9
5580,Nguyen Manh Tam,B22DCAT527,7.2,5.2,0.1,5.9,4.6
5581,Vu Minh Duy,B22DCFT488,8.8,9.5,0.9,0.2,4.8
5582,Hoang Ngoc Lan,B22DCAT161,9.2,6.4,4.7,2.9,5.8
5583,Vo Quoc Duy,B22DCBC199,9.1,8.8,1.8,8.9,7.2
5584,Nguyen Dinh Chau,B22DCAT398,9.1,9.8,7.3,8.7,8.7
5585,Le Thu Tuan,B22DCKT824,9.5,7.8,4.4,5.0,6.7
5586,Phan Minh Trang,B22DCBC299,9.2,6.3,7.2,3.5,6.5
5587,Dinh Huu Bao,B22DCMR709,7.0,2.2,9.8,2.4,5.3
5588,Dang Huu Thao,B22DCVT169,9.4,9.0,1.6,7.0,6.8
5589,Bui Cong Hai,B22DCQT601,6.8,5.3,6.5,3.3,5.5
5590,Duong Thu Ngoc,B22DCMR830,6.6,3.9,1.5,5.3,4.3
5591,Phan Minh Minh,B22DCKH318,6.6,8.2,2.7,2.5,5.0
5592,Le Quoc Son,B22DCPT737,8.3,7.9,2.2,0.7,4.8
5593,Do Xuan Khanh,B22DCVT005,9.4,9.9,7.1,7.1,8.4
5594,Le Thanh Ngan,B22DCPT433,8.7,3.5,0.9,3.7,4.2
5595,Le Ngoc Huong,B22DCFT670,9.8,8.3,1.0,4.4,5.9
5596,Do Minh Trang,B22DCBC166,8.2,1.4,0.8,6.1,4.1
5597,Ta Quoc Nhi,B22DCKT059,7.5,8.7,6.6,3.7,6.6
5598,Phan Dinh Bao,B22DCAT141,8.1,0.7,8.6,6.4,5.9
5599,Do Bao Chau,B22DCKT996,6.2,0.9,8.4,1.8,4.3
5600,Vo Ngoc Duy,B22DCAT803,7.9,6.0,7.0,7.9,7.2
5601,Dinh Ngoc Hoa,B22DCKH910,6.1,9.2,2.3,1.7,4.8
5602,Ho Xuan Hai,B22DCPT887,7.4,1.0,1.3,8.5,4.6
5603,Ho Thu Quang,B22DCAT060,6.1,0.4,1.3,9.2,4.2
5604,Vo Thi Ha,B22DCCN971,9.7,2.4,9.3,9.4,7.7
5605,Ly Van Binh,B22DCMR617,6.1,2.4,1.9,8.4,4.7
5606,Dang Dinh Anh,B22DCQT090,6.3,8.4,3.8,6.9,6.3
5607,Hoang Bao Quan,B22DCKH536,8.3,8.4,8.4,5.1,7.6
5608,Pham Thi Mai,B22DCVT352,7.9,1.7,7.3,4.9,5.4
5609,Ta Xuan Chau,B22DCPT110,7.8,8.6,1.0,3.6,5.2
5610,Doan Bao Duy,B22DCCN034,7.7,3.9,2.0,7.8,5.3
5611,Duong Dinh Nam,B22DCCN653,6.0,6.5,3.6,5.1,5.3
5612,Mai Xuan Trang,B22DCBC993,6.3,9.0,4.7,3.6,5.9
5613,Ly Quoc Khanh,B22DCQT720,9.2,6.9,6.9,0.5,5.9
5614,Ly Bao Trang,B22DCBC747,6.6,5.6,6.5,1.8,5.1
5615,Do Cong Nga,B22DCBC069,8.8,4.7,1.9,9.1,6.1
5616,Mai Ngoc Chi,B22DCMR407,6.9,0.6,1.0,5.9,3.6
5617,Do Manh Nga,B22DCKH843,8.7,3.4,9.8,5.4,6.8
5618,Dinh Bao Duy,B22DCKT413,6.7,7.9,0.5,9.3,6.1
5619,Huynh Manh Dung,B22DCFT984,7.8,4.8,7.7,3.2,5.9
5620,Duong Manh Tam,B22DCQT308,7.8,6.5,6.3,7.6,7.1
5621,Le Thu Quang,B22DCMR134,8.1,5.5,2.9,3.9,5.1
5622,Hoang Huu Anh,B22DCKH915,7.4,3.8,1.6,3.3,4.0
5623,Dinh Thanh Tam,B22DCKH977,8.8,7.3,9.5,9.4,8.8
5624,Ho Manh Nga,B22DCMR691,6.9,2.4,6.9,4.9,5.3
5625,Nguyen Thu Dung,B22DCMR167,8.6,1.6,9.9,2.0,5.5
5626,Dinh Ngoc Minh,B22DCAT653,9.0,5.6,1.5,8.8,6.2
5627,Ngo Thi Lan,B22DCVT219,8.0,7.1,8.2,5.8,7.3
5628,Hoang Dinh Ly,B22DCQT789,7.2,2.7,9.7,6.0,6.4
5629,Huynh Thu Huong,B22DCVT736,9.2,2.0,8.6,7.0,6.7
5630,Tran Gia Ly,B22DCFT491,6.8,0.3,6.7,7.9,5.4
5631,Dang Quoc Duy,B22DCQT674,6.1,6.0,6.7,4.8,5.9
5632,Nguyen Quang Ngoc,B22DCPT140,8.8,3.0,5.4,6.1,5.8
5633,Ho Duc Hung,B22DCMR116,9.7,8.4,7.1,8.3,8.4
5634,Do Cong Long,B22DCKH028,9.1,8.6,2.6,8.1,7.1
5635,Doan Cong Hai,B22DCKH486,8.1,8.8,9.9,2.4,7.3
5636,Nguyen Minh Tuan,B22DCAT893,7.2,4.6,2.6,6.8,5.3
